24.209528,97702.17,304.03323,"$GPGLL,,,,,201513.00,V,N*4E",16,272,3920,face down
24.209528,97702.0,304.04645,"$GPGLL,,,,,201513.00,V,N*4E",32,288,3936,face down
24.209528,97702.0,304.04645,"$GPGLL,,,,,201513.00,V,N*4E",64,272,3952,face down
24.209528,97702.0,304.04645,"$GPGSA,A,1,,,,,,,,,,,,,99.99,99.99,99.99*30",48,224,3968,face down
24.209528,97702.0,304.04645,"$GPGSV,3,3,12,21,37,154,,28,30,063,,31,33,089,,32,06,048,06*7F",32,272,3952,face down
24.209528,97702.0,304.04645,"$GPGLL,,,,,201514.00,V,N*49",64,272,3872,face down
24.209528,97702.0,304.04645,"$GPGLL,,,,,201514.00,V,N*49",64,224,3936,face down
24.212046,97702.4,304.01474,"$GPGLL,,,,,201514.00,V,N*49",112,288,3968,face down
